Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,188500.000000,189000.000000,186500.000000,187000.000000,187000.000000,99688
2021-03-09,187500.000000,188000.000000,179500.000000,183500.000000,183500.000000,182483
2021-03-10,185500.000000,186000.000000,179500.000000,180500.000000,180500.000000,128032
2021-03-11,180000.000000,185500.000000,180000.000000,184500.000000,184500.000000,197380
2021-03-12,186000.000000,187000.000000,185000.000000,186500.000000,186500.000000,95366
2021-03-15,186500.000000,188500.000000,184500.000000,188000.000000,188000.000000,105078
2021-03-16,188500.000000,193000.000000,187500.000000,190500.000000,190500.000000,148342
2021-03-17,190500.000000,191500.000000,187500.000000,189000.000000,189000.000000,106640
2021-03-18,191000.000000,192000.000000,188000.000000,188000.000000,188000.000000,90839
2021-03-19,185500.000000,188500.000000,184500.000000,186500.000000,186500.000000,116569
2021-03-22,186000.000000,188000.000000,184500.000000,186500.000000,186500.000000,98583
2021-03-23,187500.000000,188000.000000,185000.000000,185500.000000,185500.000000,89918
2021-03-24,184000.000000,186000.000000,183500.000000,184500.000000,184500.000000,91603
2021-03-25,183500.000000,185500.000000,182500.000000,184000.000000,184000.000000,87119
2021-03-26,184500.000000,188000.000000,183000.000000,186500.000000,186500.000000,121544
2021-03-29,187500.000000,188000.000000,184500.000000,187500.000000,187500.000000,110473
2021-03-30,190500.000000,196000.000000,189000.000000,195000.000000,195000.000000,256528
2021-03-31,195500.000000,196000.000000,192500.000000,193500.000000,193500.000000,111256
2021-04-01,193500.000000,195000.000000,190500.000000,191000.000000,191000.000000,93605
2021-04-02,191500.000000,193500.000000,190000.000000,190500.000000,190500.000000,74590
2021-04-05,190500.000000,194000.000000,189000.000000,194000.000000,194000.000000,85924
2021-04-06,194500.000000,195000.000000,189500.000000,191000.000000,191000.000000,102132
2021-04-07,191000.000000,192500.000000,189000.000000,190000.000000,190000.000000,87958
2021-04-08,189000.000000,189500.000000,188000.000000,189000.000000,189000.000000,101245
2021-04-09,190000.000000,191000.000000,187000.000000,187500.000000,187500.000000,107084
2021-04-12,188000.000000,188500.000000,186000.000000,186500.000000,186500.000000,93603
2021-04-13,186500.000000,191000.000000,186500.000000,189500.000000,189500.000000,139429
2021-04-14,190500.000000,192000.000000,189500.000000,190500.000000,190500.000000,125639
2021-04-15,191500.000000,191500.000000,189000.000000,189000.000000,189000.000000,141326
2021-04-16,190000.000000,192000.000000,189000.000000,192000.000000,192000.000000,144193
2021-04-19,191500.000000,191500.000000,189500.000000,189500.000000,189500.000000,142774
2021-04-20,190000.000000,190500.000000,189000.000000,189000.000000,189000.000000,118822
2021-04-21,188500.000000,189000.000000,184000.000000,184500.000000,184500.000000,214189
2021-04-22,186000.000000,189000.000000,185000.000000,187500.000000,187500.000000,175136
2021-04-23,188000.000000,197000.000000,186000.000000,193000.000000,193000.000000,333943
2021-04-26,195000.000000,197500.000000,191500.000000,193500.000000,193500.000000,202048
2021-04-27,193500.000000,193500.000000,187500.000000,188000.000000,188000.000000,235000
2021-04-28,188500.000000,190000.000000,185500.000000,186500.000000,186500.000000,167439
2021-04-29,186000.000000,188000.000000,184500.000000,184500.000000,184500.000000,142358
2021-04-30,185000.000000,185500.000000,181500.000000,183000.000000,183000.000000,191267
2021-05-03,184000.000000,185000.000000,181500.000000,181500.000000,181500.000000,117711
2021-05-04,181500.000000,183500.000000,178500.000000,181000.000000,181000.000000,135279
2021-05-06,181500.000000,182500.000000,179000.000000,180000.000000,180000.000000,171803
