Date,Open,High,Low,Close,Adj Close,Volume
2021-03-15,304500.000000,305000.000000,298000.000000,300500.000000,300500.000000,170323
2021-03-16,301500.000000,308500.000000,296000.000000,305500.000000,305500.000000,243442
2021-03-17,304000.000000,307000.000000,300500.000000,302000.000000,302000.000000,158342
2021-03-18,306000.000000,309000.000000,300000.000000,300000.000000,300000.000000,177030
2021-03-19,304000.000000,315000.000000,303500.000000,311000.000000,311000.000000,427408
2021-03-22,315000.000000,323500.000000,315000.000000,317000.000000,317000.000000,232362
2021-03-23,322500.000000,323500.000000,310000.000000,310000.000000,310000.000000,205225
2021-03-24,308500.000000,309500.000000,302000.000000,303500.000000,303500.000000,229179
2021-03-25,304000.000000,313000.000000,301500.000000,307500.000000,307500.000000,158517
2021-03-26,311000.000000,312000.000000,302500.000000,304500.000000,304500.000000,209625
2021-03-29,307500.000000,308500.000000,301500.000000,303000.000000,303000.000000,192320
2021-03-30,306000.000000,306500.000000,300500.000000,301000.000000,301000.000000,184900
2021-03-31,302000.000000,308000.000000,301000.000000,301000.000000,301000.000000,168395
2021-04-01,302500.000000,305000.000000,300000.000000,301500.000000,301500.000000,153829
2021-04-02,305500.000000,306000.000000,300000.000000,301500.000000,301500.000000,185123
2021-04-05,301500.000000,301500.000000,291000.000000,293500.000000,293500.000000,366252
2021-04-06,296000.000000,299000.000000,290000.000000,290500.000000,290500.000000,234677
2021-04-07,289500.000000,294000.000000,289500.000000,290500.000000,290500.000000,161877
2021-04-08,291500.000000,297000.000000,290500.000000,296500.000000,296500.000000,188980
2021-04-09,297000.000000,297500.000000,292000.000000,293000.000000,293000.000000,176706
2021-04-12,294000.000000,298000.000000,290000.000000,291000.000000,291000.000000,162235
2021-04-13,291500.000000,292500.000000,288500.000000,289000.000000,289000.000000,205723
2021-04-14,291000.000000,291500.000000,285500.000000,288000.000000,288000.000000,255088
2021-04-15,289000.000000,290500.000000,282500.000000,284500.000000,284500.000000,378242
2021-04-16,285000.000000,290000.000000,283000.000000,286000.000000,286000.000000,224408
2021-04-19,287000.000000,292000.000000,286000.000000,290500.000000,290500.000000,238455
2021-04-20,292000.000000,293000.000000,289000.000000,292000.000000,292000.000000,166475
2021-04-21,290000.000000,290500.000000,286000.000000,286500.000000,286500.000000,197209
2021-04-22,289500.000000,301000.000000,288000.000000,296500.000000,296500.000000,555946
2021-04-23,295500.000000,297500.000000,292000.000000,293500.000000,293500.000000,200019
2021-04-26,295500.000000,301000.000000,294500.000000,297000.000000,297000.000000,277168
2021-04-27,300000.000000,307500.000000,296500.000000,304500.000000,304500.000000,429870
2021-04-28,310500.000000,311500.000000,299500.000000,303500.000000,303500.000000,334779
2021-04-29,306500.000000,309500.000000,302000.000000,307500.000000,307500.000000,322709
2021-04-30,308500.000000,312500.000000,301000.000000,304000.000000,304000.000000,259373
2021-05-03,304500.000000,305000.000000,282500.000000,286500.000000,286500.000000,481861
2021-05-04,286500.000000,289000.000000,276000.000000,288500.000000,288500.000000,297438
2021-05-06,286500.000000,304000.000000,286000.000000,304000.000000,304000.000000,373716
2021-05-07,307000.000000,309000.000000,299500.000000,309000.000000,309000.000000,315187
2021-05-10,312000.000000,321000.000000,306500.000000,308000.000000,308000.000000,721174
2021-05-11,305000.000000,309000.000000,298500.000000,300500.000000,300500.000000,266650
2021-05-12,299500.000000,304000.000000,286500.000000,287500.000000,287500.000000,397425
2021-05-13,282000.000000,288000.000000,279000.000000,283000.000000,283000.000000,366424
2021-05-14,286500.000000,286500.000000,280000.000000,282500.000000,282500.000000,221417
2021-05-17,282500.000000,286000.000000,275000.000000,276000.000000,276000.000000,240184
2021-05-18,276000.000000,286500.000000,276000.000000,284500.000000,284500.000000,179764
2021-05-20,283000.000000,290500.000000,280000.000000,288000.000000,288000.000000,183075
2021-05-21,290500.000000,291500.000000,284000.000000,284000.000000,284000.000000,121686
2021-05-24,284000.000000,285500.000000,280000.000000,280000.000000,280000.000000,101188
2021-05-25,281000.000000,284500.000000,281000.000000,283500.000000,283500.000000,91787
2021-05-26,285000.000000,287500.000000,280500.000000,281000.000000,281000.000000,152494
2021-05-27,281500.000000,282000.000000,276000.000000,277500.000000,277500.000000,271086
2021-05-28,278000.000000,283500.000000,278000.000000,281000.000000,281000.000000,128167
