Date,Open,High,Low,Close,Adj Close,Volume
2021-03-29,77.029999,78.019997,76.260002,77.139999,77.139999,37144300
2021-03-30,76.470001,76.559998,74.849998,76.000000,76.000000,39169300
2021-03-31,76.570000,79.129997,76.519997,78.500000,78.500000,43659500
2021-04-01,80.160004,81.309998,79.480003,81.089996,81.089996,40182400
2021-04-05,81.739998,81.900002,80.389999,81.430000,81.430000,32610600
2021-04-06,81.209999,82.459999,80.879997,81.440002,81.440002,29327900
2021-04-07,81.320000,83.099998,80.349998,82.199997,82.199997,35590900
2021-04-08,83.320000,83.790001,82.440002,83.349998,83.349998,41925300
2021-04-09,82.800003,83.589996,82.160004,82.760002,82.760002,32759900
2021-04-12,82.059998,82.180000,78.029999,78.580002,78.580002,62098800
2021-04-13,79.669998,80.720001,78.980003,80.190002,80.190002,37767300
2021-04-14,79.879997,80.129997,77.940002,78.550003,78.550003,34263800
2021-04-15,80.320000,83.949997,79.970001,83.010002,83.010002,68942800
2021-04-16,83.300003,83.589996,81.529999,82.150002,82.150002,47280600
2021-04-19,82.129997,83.180000,80.389999,81.110001,81.110001,39115500
2021-04-20,80.820000,81.110001,78.510002,79.269997,79.269997,34977800
2021-04-21,78.989998,81.660004,78.860001,81.610001,81.610001,35069000
2021-04-22,81.610001,81.790001,78.589996,79.059998,79.059998,38846100
2021-04-23,80.209999,83.300003,79.959999,82.760002,82.760002,49194000
2021-04-26,83.349998,85.900002,82.699997,85.410004,85.410004,57594500
2021-04-27,85.669998,87.150002,85.129997,85.209999,85.209999,61909900
2021-04-28,88.849998,89.199997,83.919998,84.019997,84.019997,108920300
2021-04-29,84.699997,85.269997,82.629997,83.910004,83.910004,51294500
2021-04-30,82.970001,84.099998,81.419998,81.620003,81.620003,46515800
2021-05-03,81.970001,82.000000,78.459999,78.550003,78.550003,66323300
2021-05-04,77.949997,78.669998,77.040001,78.610001,78.610001,59194300
2021-05-05,79.050003,79.300003,77.360001,77.830002,77.830002,42310200
2021-05-06,77.629997,78.059998,76.470001,77.889999,77.889999,38661300
2021-05-07,78.750000,79.570000,78.220001,78.809998,78.809998,36931700
2021-05-10,78.199997,78.300003,75.919998,75.989998,75.989998,45134500
2021-05-11,73.570000,76.930000,72.750000,76.830002,76.830002,51008200
2021-05-12,75.089996,76.129997,74.160004,74.639999,74.639999,42531400
2021-05-13,75.209999,75.699997,72.500000,73.089996,73.089996,48646800
2021-05-14,74.019997,75.029999,72.720001,74.589996,74.589996,38266300
2021-05-17,74.220001,75.519997,73.410004,74.650002,74.650002,40779200
2021-05-18,74.739998,75.769997,74.239998,74.440002,74.440002,31982500
2021-05-19,73.160004,76.970001,72.760002,76.230003,76.230003,73966200
2021-05-20,76.809998,78.269997,76.250000,78.059998,78.059998,49135000
2021-05-21,78.550003,78.809998,77.040001,77.169998,77.169998,40201100
2021-05-24,77.260002,78.010002,76.800003,77.440002,77.440002,33194300
2021-05-25,77.330002,78.769997,76.839996,77.860001,77.860001,47353100
2021-05-26,77.830002,78.589996,77.589996,78.339996,78.339996,30354000
