Date,Open,High,Low,Close,Adj Close,Volume
2021-03-29,236.589996,236.800003,231.880005,235.240005,234.698059,25227500
2021-03-30,233.529999,233.850006,231.100006,231.850006,231.315872,24792000
2021-03-31,232.910004,239.100006,232.389999,235.770004,235.226837,43623500
2021-04-01,238.470001,242.839996,238.050003,242.350006,241.791687,30338000
2021-04-05,242.759995,249.960007,242.699997,249.070007,248.496201,36910600
2021-04-06,247.610001,249.399994,246.880005,247.860001,247.288986,22931900
2021-04-07,247.809998,250.929993,247.190002,249.899994,249.324280,22719800
2021-04-08,252.770004,254.139999,252.000000,253.250000,252.666565,23625200
2021-04-09,252.869995,255.990005,252.440002,255.850006,255.260590,24326800
2021-04-12,254.710007,257.670013,254.619995,255.910004,255.320450,27148700
2021-04-13,257.260010,259.190002,256.829987,258.489990,257.894501,23837500
2021-04-14,257.480011,258.829987,255.160004,255.589996,255.001175,23070900
2021-04-15,257.929993,259.929993,257.730011,259.500000,258.902161,25627500
2021-04-16,259.470001,261.000000,257.600006,260.739990,260.139313,24878600
2021-04-19,260.190002,261.480011,257.820007,258.739990,258.143921,23209300
2021-04-20,257.820007,260.200012,256.839996,258.260010,257.665039,19722900
2021-04-21,258.940002,260.679993,257.250000,260.579987,259.979675,24030400
2021-04-22,260.209991,261.779999,255.639999,257.170013,256.577545,25606200
2021-04-23,257.880005,261.510010,257.269989,261.149994,260.548370,21462600
2021-04-26,261.660004,262.440002,260.170013,261.549988,260.947449,19763300
2021-04-27,261.579987,263.190002,260.119995,261.970001,261.366486,31014200
2021-04-28,256.079987,256.540009,252.949997,254.559998,253.973541,46903100
2021-04-29,255.460007,256.100006,249.000000,252.509995,251.928268,40589000
2021-04-30,249.740005,253.080002,249.600006,252.179993,251.599030,30929200
2021-05-03,253.399994,254.350006,251.119995,251.860001,251.279770,19626600
2021-05-04,250.970001,251.210007,245.759995,247.789993,247.219147,32756100
2021-05-05,249.059998,249.500000,245.820007,246.470001,245.902191,21901300
2021-05-06,246.449997,249.860001,244.690002,249.729996,249.154678,26491100
2021-05-07,252.149994,254.300003,251.169998,252.460007,251.878387,27010100
2021-05-10,250.869995,251.729996,247.119995,247.179993,246.610550,29299900
2021-05-11,244.550003,246.600006,242.570007,246.229996,245.662735,33641600
2021-05-12,242.169998,244.380005,238.070007,239.000000,238.449402,36684400
2021-05-13,241.800003,245.600006,241.419998,243.029999,242.470108,29624300
2021-05-14,245.580002,249.179993,245.490005,248.149994,247.578308,23868600
2021-05-17,246.550003,246.589996,243.520004,245.179993,244.615158,24970200
2021-05-18,246.270004,246.410004,242.899994,243.080002,242.520004,20168000
2021-05-19,239.309998,243.229996,238.600006,243.119995,243.119995,25739800
2021-05-20,243.960007,247.949997,243.860001,246.479996,246.479996,21800700
2021-05-21,247.570007,248.330002,244.740005,245.169998,245.169998,21863100
2021-05-24,247.789993,251.160004,247.509995,250.779999,250.779999,21411500
2021-05-25,251.770004,252.750000,250.820007,251.720001,251.720001,17704300
2021-05-26,251.429993,252.940002,250.750000,251.490005,251.490005,17771600
